Year,Month,Main_cat,Category,Category2,Sea level (mm),Ocean heat content [10^21 J],Ocean heat uptake (W m^-2),step1,step2,step3,200301,x
2016,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-4.977910519,0,0,0,,,28.67386484,
2016,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-4.274990559,0,0,0,,,29.3767848,
2016,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-4.522081375,0,0,0,,,29.12969398,
2017,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-6.964038372,0,0,0,,,26.68773699,
2017,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-5.784590244,0,0,0,,,27.86718512,
2017,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-3.758259773,0,0,0,,,29.89351559,
2017,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-3.006951094,0,0,0,,,30.64482427,
2017,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-4.606929779,0,0,0,,,29.04484558,
2017,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-4.995280266,0,0,0,,,28.65649509,
2017,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2017,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2017,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2017,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2017,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2017,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2018,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2018,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2018,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2018,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2018,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),,0,0,0,,,0,
2018,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-4.880555153,0,0,0,,,28.77122021,
2018,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-3.091701984,0,0,0,,,30.56007338,
2018,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-2.69730854,0,0,0,,,30.95446682,
2018,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-2.303026199,0,0,0,,,31.34874916,
2018,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-1.937360525,0,0,0,,,31.71441483,
2018,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-2.674833536,0,0,0,,,30.97694182,
2018,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-3.923093081,0,0,0,,,29.72868228,
2019,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-2.164271355,0,0,0,,,31.48750401,
2019,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-1.796946049,0,0,0,,,31.85482931,
2019,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-0.3835433125,0,0,0,,,33.26823205,
2019,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-1.159411669,0,0,0,,,32.49236369,
2019,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-1.108138561,0,0,0,,,32.5436368,
2019,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),1.707830548,0,0,0,,,35.35960591,
2019,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),2.383858681,0,0,0,,,36.03563404,
2019,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),0.4601753652,0,0,0,,,34.11195073,
2019,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),1.174512506,0,0,0,,,34.82628787,
2019,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),0.8653392196,0,0,0,,,34.51711458,
2019,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),0.6126277447,0,0,0,,,34.2644031,
2019,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE)_inv,Ocean mass (GRACE),-0.5920330286,0,0,0,,,33.05974233,x
2003,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-33.65177536,0,
2003,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-32.79392242,0,
2003,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-33.1545372,0,
2003,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-32.4625473,0,
2003,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-32.46263123,0,
2003,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-33.62026978,0,
2003,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.70479584,0,
2003,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.38983917,0,
2003,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-35.46019745,0,
2003,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-33.19419098,0,
2003,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-33.39715576,0,
2003,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.30673218,0,
2004,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.17660141,0,
2004,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.54553223,0,
2004,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-32.72282791,0,
2004,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-33.69958878,0,
2004,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.44566345,0,
2004,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.27406311,0,
2004,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.75440598,0,
2004,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.51292419,0,
2004,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-35.04092407,0,
2004,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-32.86269379,0,
2004,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-33.98751831,0,
2004,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-34.17701721,0,
2005,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-33.01930237,0,
2005,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-32.44143677,0,
2005,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-31.49911308,0,
2005,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.03477097,0,
2005,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-31.56315994,0,
2005,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.02314377,0,
2005,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.27612114,0,
2005,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.32354355,0,
2005,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-31.43704796,0,
2005,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.90837479,0,
2005,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-28.73386192,0,
2005,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-29.78005028,0,
2006,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.41935158,0,
2006,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-29.57896042,0,
2006,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.63070297,0,
2006,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-31.23206139,0,
2006,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-29.42579079,0,
2006,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.25319672,0,
2006,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-27.54708099,0,
2006,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-29.3882618,0,
2006,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-28.53744698,0,
2006,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-26.87035751,0,
2006,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-29.63046646,0,
2006,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.83960724,0,
2007,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.99331284,0,
2007,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-30.50656128,0,
2007,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-28.96179008,0,
2007,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-28.36529922,0,
2007,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-28.9019165,0,
2007,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-29.102108,0,
2007,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-28.58549881,0,
2007,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-29.37244606,0,
2007,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-28.97657776,0,
2007,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-26.64421654,0,
2007,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-25.18184662,0,
2007,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-26.15942001,0,
2008,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-25.51783752,0,
2008,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-27.28625107,0,
2008,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-27.28288269,0,
2008,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-27.64480591,0,
2008,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-26.58971024,0,
2008,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-25.31187057,0,
2008,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-25.3591423,0,
2008,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-26.6321125,0,
2008,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-26.52511597,0,
2008,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-23.66163063,0,
2008,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-23.65386963,0,
2008,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-24.85447502,0,
2009,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-26.25275612,0,
2009,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-24.65956497,0,
2009,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-24.66775131,0,
2009,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-25.60526657,0,
2009,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-25.89063835,0,
2009,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-24.31880951,0,
2009,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-24.68376923,0,
2009,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-24.22481918,0,
2009,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-23.39005852,0,
2009,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-20.72101402,0,
2009,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-20.84249115,0,
2009,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-21.9337616,0,
2010,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-24.20754814,0,
2010,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-21.52484131,0,
2010,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-19.88053894,0,
2010,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-20.05196381,0,
2010,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-20.42353249,0,
2010,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-18.83339691,0,
2010,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-19.37509346,0,
2010,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-20.64560318,0,
2010,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-20.69635391,0,
2010,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-19.33677292,0,
2010,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-19.85214806,0,
2010,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-21.76520538,0,
2011,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-22.45886612,0,
2011,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-23.14699554,0,
2011,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-22.88669014,0,
2011,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-24.0853653,0,
2011,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-23.03258133,0,
2011,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-21.92600822,0,
2011,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-20.83958817,0,
2011,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-21.03877258,0,
2011,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-20.49018288,0,
2011,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-18.54780197,0,
2011,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-19.35229874,0,
2011,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-18.88267708,0,
2012,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-18.61820984,0,
2012,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-17.61797333,0,
2012,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-17.47275925,0,
2012,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-15.93820572,0,
2012,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-14.81394482,0,
2012,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.71015358,0,
2012,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-12.96236801,0,
2012,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.79845238,0,
2012,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-14.61854172,0,
2012,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.76708031,0,
2012,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-12.92263603,0,
2012,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-11.4666748,0,
2013,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-12.37114525,0,
2013,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-11.59007168,0,
2013,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-12.58117867,0,
2013,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.58038521,0,
2013,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.34042168,0,
2013,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.92133331,0,
2013,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.90255356,0,
2013,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.80316639,0,
2013,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.69409943,0,
2013,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.58215523,0,
2013,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.19882965,0,
2013,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-14.16042519,0,
2014,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-15.24939156,0,
2014,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-14.56803036,0,
2014,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.89546394,0,
2014,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-13.31176567,0,
2014,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-15.13886929,0,
2014,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-12.65435219,0,
2014,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-12.19596004,0,
2014,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-11.73446274,0,
2014,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-11.65467358,0,
2014,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-11.23771858,0,
2014,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-11.8935957,0,
2014,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-10.53266811,0,
2015,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-9.10855484,0,
2015,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-6.410773277,0,
2015,3,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-6.346845627,0,
2015,4,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-6.726694107,0,
2015,5,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-6.815389156,0,
2015,6,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-6.234417915,0,
2015,7,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-5.591849327,0,
2015,8,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-3.914646387,0,
2015,9,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-3.418706417,0,
2015,10,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-3.34320569,0,
2015,11,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-3.252411366,0,
2015,12,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-3.167952538,0,
2016,1,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-3.114481926,0,
2016,2,Ocean mass (GRACE) -mean,Ocean mass (GRACE),Ocean mass (GRACE)_area,0.4,0,0,0.4,,-1.723299742,0,
